Chemin,Nom,Taille (Mo),Modifié,Âge (jours),Catégorie
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\pydantic_core\core_schema.py,core_schema.py,0.15,2026-04-17 11:14:56,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\pygments\lexers\lisp.py,lisp.py,0.15,2026-04-17 11:11:55,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\regex\_regex_core.py,_regex_core.py,0.15,2026-04-17 11:11:52,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\cluster\hierarchy.py,hierarchy.py,0.15,2026-04-17 11:13:41,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\fftpack\tests\fftw_double_ref.npz,fftw_double_ref.npz,0.15,2026-04-17 11:13:41,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\interpolate\tests\test_bsplines.py,test_bsplines.py,0.15,2026-04-17 11:13:42,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\linalg\tests\data\carex_18_data.npz,carex_18_data.npz,0.15,2026-04-17 11:13:46,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\optimize\_optimize.py,_optimize.py,0.15,2026-04-17 11:13:59,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\sparse\csgraph\_tools.cp314-win_amd64.pyd,_tools.cp314-win_amd64.pyd,0.15,2026-04-17 11:14:05,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\stats\_distn_infrastructure.py,_distn_infrastructure.py,0.15,2026-04-17 11:14:10,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\stats\tests\test_morestats.py,test_morestats.py,0.15,2026-04-17 11:14:10,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sklearn\metrics\_classification.py,_classification.py,0.15,2026-04-17 11:18:14,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sklearn\metrics\_pairwise_distances_reduction\_radius_neighbors.cp314-win_amd64.pyd,_radius_neighbors.cp314-win_amd64.pyd,0.15,2026-04-17 11:18:14,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sympy\parsing\tests\test_c_parser.py,test_c_parser.py,0.15,2026-04-17 11:10:31,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sympy\physics\continuum_mechanics\beam.py,beam.py,0.15,2026-04-17 11:10:31,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\_tensor_docs.py,_tensor_docs.py,0.15,2026-04-17 11:15:31,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\_inductor\utils.py,utils.py,0.15,2026-04-17 11:15:32,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\transformers\testing_utils.py,testing_utils.py,0.15,2026-04-17 11:21:16,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\transformers\models\qwen2_5_omni\modular_qwen2_5_omni.py,modular_qwen2_5_omni.py,0.15,2026-04-17 11:21:35,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\Cover Letter Toolkit for Engineering Students.pdf,Cover Letter Toolkit for Engineering Students.pdf,0.15,2026-05-25 13:28:38,39,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\gpt-image-2_Ultra_futuristic_AI_civil_engineering_dashboard_interface_cinematic_Korean_webto-0.jpg,gpt-image-2_Ultra_futuristic_AI_civil_engineering_dashboard_interface_cinematic_Korean_webto-0.jpg,0.15,2026-05-24 09:45:43,40,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Downloads\gpt-image-2_World-class_futuristic_SaaS_interface_for_an_AI-powered_civil_engineering_platfo-0.jpg,gpt-image-2_World-class_futuristic_SaaS_interface_for_an_AI-powered_civil_engineering_platfo-0.jpg,0.15,2026-05-24 09:48:47,40,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\553143e79f49593d7161e4e700beafcd_MIT3_11F99_steel.pdf,553143e79f49593d7161e4e700beafcd_MIT3_11F99_steel.pdf,0.15,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\c36a75d24530428fd0afc1ef98306d7a_MIT3_11F99_tungsten.pdf,c36a75d24530428fd0afc1ef98306d7a_MIT3_11F99_tungsten.pdf,0.15,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\fonts\Helvetica-Light.70359849afb40079a1c8.ttf,Helvetica-Light.70359849afb40079a1c8.ttf,0.15,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\images\course_image.5f27062ec0987f54efcf.jpg,course_image.5f27062ec0987f54efcf.jpg,0.15,2026-05-21 22:51:40,42,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\svg.37197cc0fcffc93a5e5a.js,svg.37197cc0fcffc93a5e5a.js,0.15,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\Course_Challenge_dataset\Clinic_sheet_Final.dwg,Clinic_sheet_Final.dwg,0.15,2023-06-12 18:07:27,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M2-02 Apply annotative scaling to design content\Annotative_Properties.dwg,Annotative_Properties.dwg,0.15,2023-06-12 17:56:48,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M3-02 Create and edit geometry\Site_Boundary.dwg,Site_Boundary.dwg,0.15,2023-06-12 17:56:48,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M3-04 Draw and edit with precision\Shaft_assembly_Final.dwg,Shaft_assembly_Final.dwg,0.15,2023-06-12 17:56:47,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Kitchen_Design.dwg,Kitchen_Design.dwg,0.15,2023-06-12 17:56:48,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Kitchen_Design_FInal.dwg,Kitchen_Design_FInal.dwg,0.15,2023-06-12 17:56:48,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Desktop\synthese_specialites_v2.txt,synthese_specialites_v2.txt,0.15,2026-06-29 16:35:31,4,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Documents\Essaie01.skp,Essaie01.skp,0.15,2025-12-19 17:49:30,195,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\M.dwg,M.dwg,0.15,2025-06-07 12:12:51,391,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\FTN95 Examples\clearwin\SMITH.BMP,SMITH.BMP,0.15,1996-02-21 11:54:42,11090,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Documents\FTN95 Examples\NET\Visual ClearWin\S19 HTML Help\Application\vcw.chm,vcw.chm,0.15,2003-06-11 12:11:42,8423,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\FTN95 Examples\NET\Visual ClearWinVB\S19 HTML Help\Application\vcw.chm,vcw.chm,0.15,2003-06-11 12:11:42,8423,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\PPSSPP\PSP\PPSSPP_STATE\ULES00945_1.00_0.undo.jpg,ULES00945_1.00_0.undo.jpg,0.15,2025-04-24 15:14:31,435,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Desktop\synthese_specialites.txt,synthese_specialites.txt,0.14,2026-06-29 16:33:18,4,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\bd73847b42e38d556be6c562dc0d28bc_MIT3_11F99_units.pdf,bd73847b42e38d556be6c562dc0d28bc_MIT3_11F99_units.pdf,0.14,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\tex.087c150de00451300406.js,tex.087c150de00451300406.js,0.14,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\Course_Challenge_dataset\Clinic_plan.dwg,Clinic_plan.dwg,0.14,2023-06-12 18:07:27,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M2-01 Create and apply annotation styles\Post-frame_Project.dwg,Post-frame_Project.dwg,0.14,2023-06-12 17:56:46,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M2-01 Create and apply annotation styles\Post-frame_Project_FInal.dwg,Post-frame_Project_FInal.dwg,0.14,2023-06-12 17:56:45,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Practice Exercise\T-01.dwg,T-01.dwg,0.14,2023-06-12 18:06:35,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Practice Exercise\Res\Exterior Elevations.dwg,Exterior Elevations.dwg,0.14,2023-06-12 18:06:34,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-03 Use the Sheet Set Manager\T-01.dwg,T-01.dwg,0.14,2023-06-12 17:56:46,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M5-02 Manage references and underlays\Factory_Floorplan.dwg,Factory_Floorplan.dwg,0.14,2023-06-12 17:56:45,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\rdm6\install.exe,install.exe,0.14,2018-11-25 20:25:32,2776,📦 INSTALLATEUR
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1734591894_1_3188.log,Log_ul-1734591894_1_3188.log,0.14,2024-12-19 08:29:21,561,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1755023130_1_16620.log,Log_ul-1755023130_1_16620.log,0.14,2025-08-12 19:49:43,324,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1771277585_1_13288.log,Log_ul-1771277585_1_13288.log,0.14,2026-02-16 23:03:32,136,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1771844492_1_14156.log,Log_ul-1771844492_1_14156.log,0.14,2026-02-23 12:18:11,130,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1773952340_1_14240.log,Log_ul-1773952340_1_14240.log,0.14,2026-03-19 21:40:37,105,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1780923377_1_17964.log,Log_ul-1780923377_1_17964.log,0.14,2026-06-09 01:22:50,24,🗑️ CACHE
C:\Users\PROBOOK 650 G3\iona\iona_v2\frontend\package-lock.json,package-lock.json,0.14,2026-05-23 19:45:36,40,📂 AUTRE
C:\Users\PROBOOK 650 G3\Pictures\Camera Roll\1711546103210.jpg,1711546103210.jpg,0.14,2024-05-13 08:47:44,781,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Pictures\Camera Roll\1713299519822.jpg,1713299519822.jpg,0.14,2024-04-16 21:31:59,807,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Pictures\Camera Roll\1713639927476.jpg,1713639927476.jpg,0.14,2024-04-20 20:05:27,803,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Pictures\EPREUVE\IMG-20250717-WA0103.jpg,IMG-20250717-WA0103.jpg,0.14,2026-05-24 12:36:50,40,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Pictures\EPREUVE\IMG-20250717-WA0136.jpg,IMG-20250717-WA0136.jpg,0.14,2026-05-24 12:41:00,40,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Pictures\Screenshots\Capture d'écran 2025-12-19 084954.png,Capture d'écran 2025-12-19 084954.png,0.14,2025-12-19 08:49:53,196,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Pictures\Screenshots\Capture d'écran 2026-06-10 224312.png,Capture d'écran 2026-06-10 224312.png,0.14,2026-06-10 22:43:12,22,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Pictures\Screenshots\IMG-20250807-WA0033.jpg,IMG-20250807-WA0033.jpg,0.14,2025-08-07 17:49:14,329,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Pictures\Screenshots\IMG-20250807-WA0035.jpg,IMG-20250807-WA0035.jpg,0.14,2025-08-07 17:49:10,329,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\af.dat,af.dat,0.14,2026-04-17 11:13:26,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\fil.dat,fil.dat,0.14,2026-04-17 11:13:29,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\fo.dat,fo.dat,0.14,2026-04-17 11:13:29,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\ha.dat,ha.dat,0.14,2026-04-17 11:13:29,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\hu.dat,hu.dat,0.14,2026-04-17 11:13:29,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\nl.dat,nl.dat,0.14,2026-04-17 11:13:31,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\sw.dat,sw.dat,0.14,2026-04-17 11:13:31,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\to.dat,to.dat,0.14,2026-04-17 11:13:31,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\tr.dat,tr.dat,0.14,2026-04-17 11:13:31,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\xnr.dat,xnr.dat,0.14,2026-04-17 11:13:32,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\yue.dat,yue.dat,0.14,2026-04-17 11:13:32,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\babel\locale-data\yue_Hans.dat,yue_Hans.dat,0.14,2026-04-17 11:13:32,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\chromadb\test\api\test_schema.py,test_schema.py,0.14,2026-04-17 11:22:59,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\lxml\etree.pyx,etree.pyx,0.14,2026-04-17 11:13:13,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\lxml\_elementpath.cp314-win_amd64.pyd,_elementpath.cp314-win_amd64.pyd,0.14,2026-04-17 11:13:13,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\networkx\drawing\tests\baseline\test_display_complex.png,test_display_complex.png,0.14,2026-04-17 11:12:44,77,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\numpy\f2py\crackfortran.py,crackfortran.py,0.14,2026-04-17 11:12:15,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\numpy\random\lib\npyrandom.lib,npyrandom.lib,0.14,2026-04-17 11:12:17,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\numpy\_core\fromnumeric.py,fromnumeric.py,0.14,2026-04-17 11:12:19,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\numpy\_core\tests\test_ufunc.py,test_ufunc.py,0.14,2026-04-17 11:12:20,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\onnxruntime\tools\symbolic_shape_infer.py,symbolic_shape_infer.py,0.14,2026-04-17 11:14:58,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\onnxruntime\transformers\convert_generation.py,convert_generation.py,0.14,2026-04-17 11:14:58,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scikit_learn-1.8.0.dist-info\RECORD,RECORD,0.14,2026-04-17 11:18:51,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\integrate\_quadpack.cp314-win_amd64.pyd,_quadpack.cp314-win_amd64.pyd,0.14,2026-04-17 11:13:42,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\linalg\tests\test_lapack.py,test_lapack.py,0.14,2026-04-17 11:13:45,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\optimize\_moduleTNC.cp314-win_amd64.pyd,_moduleTNC.cp314-win_amd64.pyd,0.14,2026-04-17 11:13:59,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\optimize\tests\test_optimize.py,test_optimize.py,0.14,2026-04-17 11:14:01,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\sparse\csgraph\_reordering.cp314-win_amd64.pyd,_reordering.cp314-win_amd64.pyd,0.14,2026-04-17 11:14:05,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sklearn\cluster\_k_means_lloyd.cp314-win_amd64.pyd,_k_means_lloyd.cp314-win_amd64.pyd,0.14,2026-04-17 11:18:11,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sklearn\cluster\_hdbscan\_reachability.cp314-win_amd64.pyd,_reachability.cp314-win_amd64.pyd,0.14,2026-04-17 11:18:11,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sklearn\datasets\images\flower.jpg,flower.jpg,0.14,2026-04-17 11:18:12,77,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sklearn\utils\_cython_blas.cp314-win_amd64.pyd,_cython_blas.cp314-win_amd64.pyd,0.14,2026-04-17 11:18:15,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sympy\core\expr.py,expr.py,0.14,2026-04-17 11:10:28,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sympy\solvers\solveset.py,solveset.py,0.14,2026-04-17 11:10:33,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sympy\solvers\ode\ode.py,ode.py,0.14,2026-04-17 11:10:33,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\sympy\solvers\tests\test_solveset.py,test_solveset.py,0.14,2026-04-17 11:10:33,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\distributed\pipelining\schedules.py,schedules.py,0.14,2026-04-17 11:15:37,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\include\ATen\native\Math.h,Math.h,0.14,2026-04-17 11:15:40,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\utils\cpp_extension.py,cpp_extension.py,0.14,2026-04-17 11:16:20,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\_functorch\partitioners.py,partitioners.py,0.14,2026-04-17 11:15:32,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\_inductor\codegen\pallas.py,pallas.py,0.14,2026-04-17 11:15:32,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\_inductor\fx_passes\quantization.py,quantization.py,0.14,2026-04-17 11:15:33,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\_subclasses\fake_tensor.py,fake_tensor.py,0.14,2026-04-17 11:15:34,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\transformers\generation\logits_process.py,logits_process.py,0.14,2026-04-17 11:21:17,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\transformers\models\edgetam_video\modeling_edgetam_video.py,modeling_edgetam_video.py,0.14,2026-04-17 11:21:29,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\bd73847b42e38d556be6c562dc0d28bc_MIT3_11F99_units.pdf,bd73847b42e38d556be6c562dc0d28bc_MIT3_11F99_units.pdf,0.14,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\tex.087c150de00451300406.js,tex.087c150de00451300406.js,0.14,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\Course_Challenge_dataset\Clinic_plan.dwg,Clinic_plan.dwg,0.14,2023-06-12 18:07:27,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M2-01 Create and apply annotation styles\Post-frame_Project.dwg,Post-frame_Project.dwg,0.14,2023-06-12 17:56:46,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M2-01 Create and apply annotation styles\Post-frame_Project_FInal.dwg,Post-frame_Project_FInal.dwg,0.14,2023-06-12 17:56:45,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Practice Exercise\T-01.dwg,T-01.dwg,0.14,2023-06-12 18:06:35,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Practice Exercise\Res\Exterior Elevations.dwg,Exterior Elevations.dwg,0.14,2023-06-12 18:06:34,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-03 Use the Sheet Set Manager\T-01.dwg,T-01.dwg,0.14,2023-06-12 17:56:46,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M5-02 Manage references and underlays\Factory_Floorplan.dwg,Factory_Floorplan.dwg,0.14,2023-06-12 17:56:45,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\rdm6\install.exe,install.exe,0.14,2018-11-25 20:25:32,2776,📦 INSTALLATEUR
C:\Users\PROBOOK 650 G3\Desktop\synthese_specialites.txt,synthese_specialites.txt,0.14,2026-06-29 16:33:18,4,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Desktop\R+2.pdf,R+2.pdf,0.13,2026-06-30 11:47:07,3,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Documents\PPSSPP\PSP\PPSSPP_STATE\C19B01598_1.01_2.jpg,C19B01598_1.01_2.jpg,0.13,2025-09-07 23:08:33,298,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Documents\PPSSPP\PSP\PPSSPP_STATE\ULES00945_1.00_0.jpg,ULES00945_1.00_0.jpg,0.13,2025-04-24 15:16:44,435,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Downloads\télécharger.jpg,télécharger.jpg,0.13,2026-05-13 19:46:51,50,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\8bb27e8a7d6f82f1e2dbf17e617d048c_MIT3_11F99_youngsmodulusc.pdf,8bb27e8a7d6f82f1e2dbf17e617d048c_MIT3_11F99_youngsmodulusc.pdf,0.13,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\images\course-v3-header-bg.69dc3a4c0f449f3641ca.jpg,course-v3-header-bg.69dc3a4c0f449f3641ca.jpg,0.13,2026-05-21 22:51:40,42,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\core.f4494355d3d3cf148221.js,core.f4494355d3d3cf148221.js,0.13,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Practice Exercise\Res\STAIR1.dwg,STAIR1.dwg,0.13,2023-06-12 18:06:33,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M5-03 Incorporate external design data into project drawings\Parts_List_FInal.dwg,Parts_List_FInal.dwg,0.13,2023-06-12 17:56:45,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1758330574_1_808.log,Log_ul-1758330574_1_808.log,0.13,2025-09-20 12:20:57,286,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1758402986_1_3112.log,Log_ul-1758402986_1_3112.log,0.13,2025-09-20 22:38:20,285,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1764906991_1_40508.log,Log_ul-1764906991_1_40508.log,0.13,2025-12-05 05:08:13,210,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1766218795_1_17332.log,Log_ul-1766218795_1_17332.log,0.13,2025-12-20 09:50:38,195,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1770201719_1_18476.log,Log_ul-1770201719_1_18476.log,0.13,2026-02-04 14:00:46,149,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1772410057_1_14200.log,Log_ul-1772410057_1_14200.log,0.13,2026-03-02 04:16:20,123,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1777212902_1_28448.log,Log_ul-1777212902_1_28448.log,0.13,2026-04-26 15:20:26,68,🗑️ CACHE
